,Date,Open,High,Low,Close,Adj Close,Volume,MA50,MA200,Previous day close price,Change in price,Percent change in price,Previous day volume,Change in volume,Percent change in volume
0,2019-05-01,52.470001,53.827499,52.307499,52.630001,50.666836,259309200,,,,,,,,
1,2019-05-02,52.459999,53.162498,52.032501,52.287498,50.33712,127985200,,,52.630001,-0.34250300000000067,-0.006507752108915965,259309200.0,-131324000.0,-0.5064378741672104
2,2019-05-03,52.7225,52.959999,52.557499,52.9375,50.962875,83569600,,,52.287498,0.6500020000000006,0.012431308149416509,127985200.0,-44415600.0,-0.3470370011532583
3,2019-05-06,51.072498,52.209999,50.875,52.119999,50.175869,129772400,,,52.9375,-0.817501,-0.015442757969303389,83569600.0,46202800.0,0.5528661139936053
4,2019-05-07,51.470001,51.855,50.2075,50.715,48.823277,155054800,,,52.119999,-1.4049989999999966,-0.02695700358704911,129772400.0,25282400.0,0.19482108676421173
5,2019-05-08,50.474998,51.334999,50.4375,50.724998,48.832909,105358000,,,50.715,0.009997999999995955,0.0001971408853396195,155054800.0,-49696800.0,-0.3205111999112572
6,2019-05-09,50.099998,50.419998,49.165001,50.18,48.308228,139634400,,,50.724998,-0.5449979999999996,-0.01074416996527039,105358000.0,34276400.0,0.3253326752595911
7,2019-05-10,49.355,49.712502,48.192501,49.294998,47.639,164834800,,,50.18,-0.8850020000000001,-0.017636548425667642,139634400.0,25200400.0,0.18047415250110288
8,2019-05-13,46.927502,47.369999,45.712502,46.43,44.870243,229722400,,,49.294998,-2.864998,-0.058119446520719986,164834800.0,64887600.0,0.3936523112837824
9,2019-05-14,46.602501,47.424999,46.352501,47.165001,45.580551,146118800,,,46.43,0.7350009999999969,0.015830303682963454,229722400.0,-83603600.0,-0.363933164549909
10,2019-05-15,46.567501,47.9375,46.505001,47.73,46.126572,106178800,,,47.165001,0.5649990000000003,0.011979200424484304,146118800.0,-39940000.0,-0.27333922808016486
11,2019-05-16,47.477501,48.1175,47.209999,47.52,45.923618,132125600,,,47.73,-0.20999999999999375,-0.004399748585794949,106178800.0,25946800.0,0.24436893240458546
12,2019-05-17,46.732498,47.724998,46.689999,47.25,45.662697,131516400,,,47.52,-0.2700000000000031,-0.005681818181818232,132125600.0,-609200.0,-0.004610764303057069
13,2019-05-20,45.880001,46.087502,45.07,45.772499,44.234837,154449200,,,47.25,-1.4775009999999966,-0.03126986243386232,131516400.0,22932800.0,0.1743721695545195
14,2019-05-21,46.305,47.0,46.174999,46.650002,45.082855,113459200,,,45.772499,0.8775029999999973,0.019170965517963046,154449200.0,-40990000.0,-0.26539470583207947
15,2019-05-22,46.165001,46.427502,45.637501,45.695,44.159927,118994400,,,46.650002,-0.9550020000000004,-0.02047163899371318,113459200.0,5535200.0,0.048785819043321244
16,2019-05-23,44.950001,45.134998,44.452499,44.915001,43.406124,146118800,,,45.695,-0.7799990000000037,-0.01706967939599524,118994400.0,27124400.0,0.2279468613649045
17,2019-05-24,45.049999,45.535,44.654999,44.7425,43.239429,94858800,,,44.915001,-0.1725009999999969,-0.003840609955680474,146118800.0,-51260000.0,-0.35081043643939036
18,2019-05-28,44.73,45.147499,44.477501,44.557499,43.060638,111792800,,,44.7425,-0.18500099999999975,-0.004134793540816917,94858800.0,16934000.0,0.17851796564999778
19,2019-05-29,44.105,44.837502,44.0,44.345001,42.855289,113924800,,,44.557499,-0.21249799999999652,-0.004769073775886645,111792800.0,2132000.0,0.019070995627625376
20,2019-05-30,44.487499,44.807499,44.1675,44.575001,43.077557,84873600,,,44.345001,0.22999999999999687,0.005186604911791459,113924800.0,-29051200.0,-0.255003300422735
21,2019-05-31,44.057499,44.497501,43.747501,43.767502,42.297184,108174400,,,44.575001,-0.807499,-0.01811551277362844,84873600.0,23300800.0,0.2745353089771143
22,2019-06-03,43.900002,44.48,42.567501,43.325001,41.869553,161584400,,,43.767502,-0.44250100000000003,-0.010110264003643565,108174400.0,53410000.0,0.4937397387921727
23,2019-06-04,43.860001,44.9575,43.630001,44.91,43.401302,123872000,,,43.325001,1.5849989999999963,0.03658393452777986,161584400.0,-37712400.0,-0.23339134223353242
24,2019-06-05,46.07,46.247501,45.285,45.634998,44.10194,119093600,,,44.91,0.7249980000000065,0.01614335337341366,123872000.0,-4778400.0,-0.038575303539137185
25,2019-06-06,45.77,46.3675,45.537498,46.305,44.749443,90105200,,,45.634998,0.6700019999999967,0.014681758066473316,119093600.0,-28988400.0,-0.24340854588323801
26,2019-06-07,46.627499,47.98,46.442501,47.537498,45.94054,122737600,,,46.305,1.2324979999999996,0.026616952812871242,90105200.0,32632400.0,0.36215889870950835
27,2019-06-10,47.952499,48.842499,47.904999,48.145,46.527622,104883600,,,47.537498,0.6075020000000038,0.01277942730599757,122737600.0,-17854000.0,-0.1454647964437955
28,2019-06-11,48.715,49.0,48.400002,48.702499,47.066399,107731600,,,48.145,0.557499,0.0115795825111642,104883600.0,2848000.0,0.027153911574354872
29,2019-06-12,48.487499,48.9925,48.3475,48.547501,46.916603,73012800,,,48.702499,-0.1549980000000062,-0.003182547162518423,107731600.0,-34718800.0,-0.3222712741665398
30,2019-06-13,48.674999,49.197498,48.400002,48.537498,46.906944,86698400,,,48.547501,-0.010002999999997542,-0.0002060456211741002,73012800.0,13685600.0,0.18744110621699206
31,2019-06-14,47.887501,48.397499,47.575001,48.185001,46.566288,75046000,,,48.537498,-0.3524969999999996,-0.00726236445067685,86698400.0,-11652400.0,-0.134401557583531
32,2019-06-17,48.224998,48.740002,48.0425,48.4725,46.844124,58676400,,,48.185001,0.28749899999999684,0.005966566234999027,75046000.0,-16369600.0,-0.2181275484369587
33,2019-06-18,49.012501,50.072498,48.802502,49.612499,47.945827,106204000,,,48.4725,1.139999000000003,0.023518469235133344,58676400.0,47527600.0,0.8099951598939268
34,2019-06-19,49.919998,49.970001,49.327499,49.467499,47.805695,84496800,,,49.612499,-0.14500000000000313,-0.0029226506006078123,106204000.0,-21707200.0,-0.20439154834092876
35,2019-06-20,50.092499,50.1525,49.5075,49.865002,48.189846,86056000,,,49.467499,0.3975030000000004,0.00803563972377086,84496800.0,1559200.0,0.01845276980903421
36,2019-06-21,49.700001,50.212502,49.537498,49.695,48.025562,191202400,,,49.865002,-0.17000199999999666,-0.0034092448246567653,86056000.0,105146400.0,1.2218369433857021
37,2019-06-24,49.634998,50.040001,49.5425,49.645,47.977226,72881600,,,49.695,-0.04999999999999716,-0.0010061374383740773,191202400.0,-118320800.0,-0.6188248683070924
38,2019-06-25,49.607498,49.814999,48.822498,48.892502,47.250011,84281200,,,49.645,-0.7524980000000028,-0.015157578809547823,72881600.0,11399600.0,0.15641259247876005
39,2019-06-26,49.442501,50.247501,49.337502,49.950001,48.271999,104270000,,,48.892502,1.057499,0.02162906287757571,84281200.0,19988800.0,0.237167956792262
40,2019-06-27,50.072498,50.392502,49.892502,49.935001,48.257484,83598800,,,49.950001,-0.015000000000000568,-0.0003003002942882915,104270000.0,-20671200.0,-0.19824685911575712
41,2019-06-28,49.669998,49.875,49.262501,49.48,47.817776,124442400,,,49.935001,-0.4550010000000029,-0.009111865242578121,83598800.0,40843600.0,0.4885668215333234
42,2019-07-01,50.7925,51.122501,50.162498,50.387501,48.694794,109012000,,,49.48,0.9075010000000034,0.01834076394502837,124442400.0,-15430400.0,-0.12399632279673167
43,2019-07-02,50.352501,50.782501,50.34,50.682499,48.979881,67740800,,,50.387501,0.29499799999999965,0.0058545868349375585,109012000.0,-41271200.0,-0.3785931824019374
44,2019-07-03,50.82,51.110001,50.672501,51.102501,49.385777,45448000,,,50.682499,0.42000199999999666,0.008286923657809364,67740800.0,-22292800.0,-0.3290897066465114
